created_at,reviewer_name,review_text,rating_overall,like_count,restaurant_name,city,primary_cuisine,date,year_month,day_of_week,hour_of_day,restaurant_review_count,restaurant_overall_rating
2023-09-21 07:46:00,user_1960,Spices were well balanced. chicken biryani was perfectly cooked.,5,457,Masala Magic,Bangalore,street food,2023-09-21,2023-09,3,7,6192,2.96
2023-06-29 09:04:00,user_412,Portion size was generous. food spilled during delivery. naan was rubbery.,3,79,Wok & Roll,Pune,curry,2023-06-29,2023-06,3,9,6201,3.01
2023-05-16 06:13:00,user_123,Naan was rubbery. food spilled during delivery. portion size was generous.,5,26,Urban Tadka,Pune,street food,2023-05-16,2023-05,1,6,6131,2.98
2023-10-24 07:32:00,user_1271,Food arrived cold. naan was rubbery.,1,128,Masala Magic,Bangalore,pizza,2023-10-24,2023-10,1,7,6192,2.96
2023-04-29 14:08:00,user_888,Gravy lacked flavor.,2,107,Curry Nation,Chennai,north indian,2023-04-29,2023-04,5,14,6394,2.99
2023-03-12 16:12:00,user_1269,Delivery was late. spices were well balanced.,3,19,Wok & Roll,Kolkata,curry,2023-03-12,2023-03,6,16,6201,3.01
2023-03-29 16:25:00,user_201,Dessert was fresh and tasty.,4,69,Masala Magic,Bangalore,curry,2023-03-29,2023-03,2,16,6192,2.96
2023-09-23 09:11:00,user_1607,Spices were well balanced. rice was undercooked.,4,412,Biryani Blues,Chennai,chinese,2023-09-23,2023-09,5,9,6349,3.0
2023-03-20 15:54:00,user_143,Chicken biryani was perfectly cooked. portion size was generous.,3,212,Wok & Roll,Kolkata,street food,2023-03-20,2023-03,0,15,6201,3.01
2023-01-18 08:48:00,user_597,Oil was excessive.,5,45,Curry Nation,Mumbai,south indian,2023-01-18,2023-01,2,8,6394,2.99
2023-03-14 18:19:00,user_664,Portion size was generous.,2,67,Wok & Roll,Delhi,street food,2023-03-14,2023-03,1,18,6201,3.01
2023-10-26 08:40:00,user_408,Dessert was fresh and tasty.,2,132,Urban Tadka,Hyderabad,biryani,2023-10-26,2023-10,3,8,6131,2.98
2023-08-22 04:59:00,user_400,Gravy lacked flavor. taste was amazing.,2,415,Masala Magic,Chennai,pizza,2023-08-22,2023-08,1,4,6192,2.96
2023-04-02 12:09:00,user_545,Food spilled during delivery.,3,86,Masala Magic,Hyderabad,north indian,2023-04-02,2023-04,6,12,6192,2.96
2023-08-01 12:47:00,user_668,Spices were well balanced.,2,196,Masala Magic,Chennai,south indian,2023-08-01,2023-08,1,12,6192,2.96
2023-03-07 01:30:00,user_1138,Food arrived cold. chicken biryani was perfectly cooked. dessert was fresh and tasty.,4,397,Masala Magic,Mumbai,curry,2023-03-07,2023-03,1,1,6192,2.96
2023-01-25 03:28:00,user_854,Packaging was neat. food arrived cold. gravy lacked flavor.,2,245,The Hungry Fork,Chennai,chinese,2023-01-25,2023-01,2,3,6185,3.02
2023-10-23 09:50:00,user_967,Packaging was neat.,1,320,The Hungry Fork,Chennai,curry,2023-10-23,2023-10,0,9,6185,3.02
2023-06-22 21:15:00,user_260,Dessert was fresh and tasty. portion size was generous.,1,195,Masala Magic,Mumbai,curry,2023-06-22,2023-06,3,21,6192,2.96
2023-03-31 10:36:00,user_668,Food arrived cold. spices were well balanced. taste was amazing.,2,145,Pizza Junction,Hyderabad,biryani,2023-03-31,2023-03,4,10,6182,2.99
2023-01-17 16:26:00,user_1711,Oil was excessive.,4,398,Urban Tadka,Chennai,street food,2023-01-17,2023-01,1,16,6131,2.98
2023-09-09 02:18:00,user_734,Food spilled during delivery. portion size was generous. chicken biryani was perfectly cooked.,5,134,Biryani Blues,Hyderabad,street food,2023-09-09,2023-09,5,2,6349,3.0
2023-09-01 22:54:00,user_458,Food arrived cold.,2,215,Masala Magic,Mumbai,curry,2023-09-01,2023-09,4,22,6192,2.96
2023-06-27 04:28:00,user_404,Taste was amazing.,3,271,The Hungry Fork,Mumbai,pizza,2023-06-27,2023-06,1,4,6185,3.02
2023-02-18 12:01:00,user_1501,Taste was amazing. food arrived cold. naan was rubbery.,5,381,Pizza Junction,Hyderabad,curry,2023-02-18,2023-02,5,12,6182,2.99
2023-03-18 17:51:00,user_599,Fries were soggy.,5,290,Masala Magic,Chennai,biryani,2023-03-18,2023-03,5,17,6192,2.96
2023-11-08 10:26:00,user_1058,Oil was excessive. spices were well balanced.,2,8,Biryani Blues,Chennai,street food,2023-11-08,2023-11,2,10,6349,3.0
2023-06-10 13:51:00,user_208,Gravy lacked flavor. food spilled during delivery.,5,125,Wok & Roll,Pune,street food,2023-06-10,2023-06,5,13,6201,3.01
2023-01-27 00:31:00,user_1305,Dessert was fresh and tasty. spices were well balanced. chicken biryani was perfectly cooked.,2,66,Spice Villa,Delhi,south indian,2023-01-27,2023-01,4,0,6366,2.99
2023-10-12 08:11:00,user_317,Dessert was fresh and tasty. packaging was neat.,1,376,Curry Nation,Pune,pizza,2023-10-12,2023-10,3,8,6394,2.99
2023-09-03 21:49:00,user_1678,Fries were soggy. paneer curry was too salty.,3,435,Pizza Junction,Kolkata,street food,2023-09-03,2023-09,6,21,6182,2.99
2023-03-11 12:29:00,user_1541,Fries were soggy. delivery was late. taste was amazing.,3,36,Pizza Junction,Pune,north indian,2023-03-11,2023-03,5,12,6182,2.99
2023-07-18 09:12:00,user_1377,Delivery was late. dessert was fresh and tasty. food spilled during delivery.,2,240,Curry Nation,Pune,biryani,2023-07-18,2023-07,1,9,6394,2.99
2023-02-16 01:34:00,user_626,Oil was excessive. fries were soggy. food spilled during delivery.,3,201,The Hungry Fork,Hyderabad,chinese,2023-02-16,2023-02,3,1,6185,3.02
2023-04-09 02:40:00,user_1685,Spices were well balanced.,2,268,The Hungry Fork,Pune,south indian,2023-04-09,2023-04,6,2,6185,3.02
2023-04-20 23:27:00,user_1425,Food arrived cold. paneer curry was too salty.,3,161,Biryani Blues,Pune,pizza,2023-04-20,2023-04,3,23,6349,3.0
2023-01-12 13:11:00,user_1777,Delivery was late.,1,368,Biryani Blues,Pune,north indian,2023-01-12,2023-01,3,13,6349,3.0
2023-04-06 07:25:00,user_1481,Oil was excessive. food spilled during delivery. taste was amazing.,5,26,The Hungry Fork,Chennai,chinese,2023-04-06,2023-04,3,7,6185,3.02
2023-06-11 11:24:00,user_1077,Naan was rubbery.,2,239,Wok & Roll,Delhi,biryani,2023-06-11,2023-06,6,11,6201,3.01
2023-07-24 12:10:00,user_1142,Portion size was generous.,1,490,Biryani Blues,Hyderabad,biryani,2023-07-24,2023-07,0,12,6349,3.0
2023-02-05 13:39:00,user_232,Naan was rubbery.,4,37,Pizza Junction,Mumbai,north indian,2023-02-05,2023-02,6,13,6182,2.99
2023-02-14 11:31:00,user_767,Packaging was neat.,2,100,Pizza Junction,Chennai,chinese,2023-02-14,2023-02,1,11,6182,2.99
2023-02-05 03:17:00,user_190,Gravy lacked flavor. chicken biryani was perfectly cooked. paneer curry was too salty.,2,71,The Hungry Fork,Bangalore,south indian,2023-02-05,2023-02,6,3,6185,3.02
2023-06-04 02:18:00,user_1571,Portion size was generous. rice was undercooked.,2,407,Masala Magic,Chennai,south indian,2023-06-04,2023-06,6,2,6192,2.96
2023-05-15 00:49:00,user_375,Fries were soggy. oil was excessive. packaging was neat.,4,431,Spice Villa,Hyderabad,chinese,2023-05-15,2023-05,0,0,6366,2.99
2023-06-17 20:01:00,user_314,Taste was amazing. packaging was neat. gravy lacked flavor.,1,80,Urban Tadka,Hyderabad,pizza,2023-06-17,2023-06,5,20,6131,2.98
2023-01-09 08:12:00,user_1205,Fries were soggy.,4,92,Biryani Blues,Pune,south indian,2023-01-09,2023-01,0,8,6349,3.0
2023-08-11 00:07:00,user_636,Chicken biryani was perfectly cooked. spices were well balanced.,1,105,Biryani Blues,Pune,street food,2023-08-11,2023-08,4,0,6349,3.0
2023-11-05 22:24:00,user_1077,Oil was excessive.,5,480,Biryani Blues,Kolkata,north indian,2023-11-05,2023-11,6,22,6349,3.0
2023-08-25 03:14:00,user_975,Gravy lacked flavor. packaging was neat.,4,317,Wok & Roll,Mumbai,north indian,2023-08-25,2023-08,4,3,6201,3.01
2023-08-27 12:50:00,user_273,Packaging was neat. oil was excessive. fries were soggy.,2,446,Urban Tadka,Chennai,chinese,2023-08-27,2023-08,6,12,6131,2.98
2023-05-29 23:27:00,user_227,Food arrived cold.,2,36,Spice Villa,Hyderabad,chinese,2023-05-29,2023-05,0,23,6366,2.99
2023-04-23 19:53:00,user_679,Fries were soggy. dessert was fresh and tasty.,4,43,Curry Nation,Pune,north indian,2023-04-23,2023-04,6,19,6394,2.99
2023-10-18 10:51:00,user_109,Paneer curry was too salty. fries were soggy. taste was amazing.,2,142,Masala Magic,Bangalore,street food,2023-10-18,2023-10,2,10,6192,2.96
2023-10-19 16:05:00,user_537,Delivery was late. food arrived cold.,3,246,Biryani Blues,Delhi,chinese,2023-10-19,2023-10,3,16,6349,3.0
2023-11-22 18:53:00,user_154,Taste was amazing.,3,378,Wok & Roll,Hyderabad,pizza,2023-11-22,2023-11,2,18,6201,3.01
2023-10-17 22:21:00,user_1203,Fries were soggy. gravy lacked flavor. food spilled during delivery.,2,88,Urban Tadka,Mumbai,north indian,2023-10-17,2023-10,1,22,6131,2.98
2023-07-01 04:40:00,user_716,Gravy lacked flavor. fries were soggy.,2,7,Biryani Blues,Chennai,street food,2023-07-01,2023-07,5,4,6349,3.0
2023-11-27 04:01:00,user_1297,Fries were soggy. food arrived cold.,4,20,Urban Tadka,Bangalore,north indian,2023-11-27,2023-11,0,4,6131,2.98
2023-08-20 07:21:00,user_1865,Portion size was generous.,3,464,Spice Villa,Delhi,curry,2023-08-20,2023-08,6,7,6366,2.99
2023-06-30 12:44:00,user_387,Food arrived cold.,1,333,Wok & Roll,Chennai,pizza,2023-06-30,2023-06,4,12,6201,3.01
2023-04-29 01:17:00,user_751,Naan was rubbery. paneer curry was too salty. dessert was fresh and tasty.,4,97,Wok & Roll,Hyderabad,curry,2023-04-29,2023-04,5,1,6201,3.01
2023-02-28 11:55:00,user_69,Food spilled during delivery.,1,405,Spice Villa,Kolkata,south indian,2023-02-28,2023-02,1,11,6366,2.99
2023-10-11 14:34:00,user_1390,Taste was amazing. dessert was fresh and tasty.,2,30,Masala Magic,Kolkata,pizza,2023-10-11,2023-10,2,14,6192,2.96
2023-09-03 12:50:00,user_229,Portion size was generous.,1,322,Spice Villa,Hyderabad,street food,2023-09-03,2023-09,6,12,6366,2.99
2023-04-16 01:24:00,user_522,Packaging was neat.,4,154,Masala Magic,Mumbai,street food,2023-04-16,2023-04,6,1,6192,2.96
2023-08-20 09:21:00,user_1241,Taste was amazing.,3,87,Wok & Roll,Hyderabad,south indian,2023-08-20,2023-08,6,9,6201,3.01
2023-10-06 09:57:00,user_464,Oil was excessive.,4,165,The Hungry Fork,Delhi,pizza,2023-10-06,2023-10,4,9,6185,3.02
2023-02-03 00:38:00,user_983,Oil was excessive. rice was undercooked.,2,67,Pizza Junction,Mumbai,curry,2023-02-03,2023-02,4,0,6182,2.99
2023-08-27 00:07:00,user_1753,Fries were soggy. packaging was neat. portion size was generous.,2,389,Spice Villa,Hyderabad,chinese,2023-08-27,2023-08,6,0,6366,2.99
2023-08-01 10:41:00,user_1244,Food spilled during delivery.,4,445,Spice Villa,Chennai,chinese,2023-08-01,2023-08,1,10,6366,2.99
2023-06-28 14:36:00,user_493,Portion size was generous. chicken biryani was perfectly cooked. paneer curry was too salty.,5,15,Pizza Junction,Pune,north indian,2023-06-28,2023-06,2,14,6182,2.99
2023-01-22 18:46:00,user_1013,Taste was amazing. spices were well balanced. paneer curry was too salty.,5,299,Curry Nation,Mumbai,biryani,2023-01-22,2023-01,6,18,6394,2.99
2023-10-07 15:29:00,user_1411,Packaging was neat.,3,491,Masala Magic,Pune,biryani,2023-10-07,2023-10,5,15,6192,2.96
2023-07-21 04:17:00,user_63,Food spilled during delivery.,1,427,Wok & Roll,Delhi,south indian,2023-07-21,2023-07,4,4,6201,3.01
2023-07-23 03:23:00,user_1296,Oil was excessive.,1,37,Spice Villa,Delhi,south indian,2023-07-23,2023-07,6,3,6366,2.99
2023-12-09 02:29:00,user_219,Delivery was late.,1,329,Wok & Roll,Chennai,biryani,2023-12-09,2023-12,5,2,6201,3.01
2023-09-18 15:48:00,user_1956,Gravy lacked flavor. fries were soggy. paneer curry was too salty.,4,479,Biryani Blues,Pune,biryani,2023-09-18,2023-09,0,15,6349,3.0
2023-08-16 01:43:00,user_1111,Gravy lacked flavor.,3,113,Spice Villa,Bangalore,street food,2023-08-16,2023-08,2,1,6366,2.99
2023-12-13 03:44:00,user_462,Food arrived cold. rice was undercooked. naan was rubbery.,3,496,The Hungry Fork,Chennai,chinese,2023-12-13,2023-12,2,3,6185,3.02
2023-03-22 20:05:00,user_51,Food arrived cold. portion size was generous. delivery was late.,4,305,Curry Nation,Bangalore,biryani,2023-03-22,2023-03,2,20,6394,2.99
2023-07-28 18:01:00,user_1650,Oil was excessive.,3,175,Masala Magic,Chennai,north indian,2023-07-28,2023-07,4,18,6192,2.96
2023-09-13 17:21:00,user_463,Food spilled during delivery. food arrived cold.,5,242,Spice Villa,Bangalore,chinese,2023-09-13,2023-09,2,17,6366,2.99
2023-05-08 18:06:00,user_1958,Rice was undercooked. portion size was generous.,5,289,Pizza Junction,Pune,chinese,2023-05-08,2023-05,0,18,6182,2.99
2023-06-28 17:45:00,user_1110,Taste was amazing. gravy lacked flavor. oil was excessive.,3,18,Pizza Junction,Bangalore,biryani,2023-06-28,2023-06,2,17,6182,2.99
2023-08-05 14:31:00,user_1297,Food arrived cold. packaging was neat.,3,259,Biryani Blues,Pune,curry,2023-08-05,2023-08,5,14,6349,3.0
2023-03-05 06:49:00,user_1801,Gravy lacked flavor. dessert was fresh and tasty.,1,288,Biryani Blues,Chennai,chinese,2023-03-05,2023-03,6,6,6349,3.0
2023-04-09 19:16:00,user_1454,Rice was undercooked.,2,247,Pizza Junction,Kolkata,north indian,2023-04-09,2023-04,6,19,6182,2.99
2023-05-31 17:57:00,user_1149,Chicken biryani was perfectly cooked. fries were soggy. naan was rubbery.,4,438,Biryani Blues,Kolkata,chinese,2023-05-31,2023-05,2,17,6349,3.0
2023-04-20 09:43:00,user_262,Fries were soggy.,3,62,Curry Nation,Mumbai,curry,2023-04-20,2023-04,3,9,6394,2.99
2023-05-14 10:30:00,user_525,Gravy lacked flavor. food arrived cold. oil was excessive.,2,106,Masala Magic,Pune,chinese,2023-05-14,2023-05,6,10,6192,2.96
2023-03-13 08:40:00,user_363,Fries were soggy. oil was excessive.,1,337,Pizza Junction,Chennai,south indian,2023-03-13,2023-03,0,8,6182,2.99
2023-07-08 18:18:00,user_261,Delivery was late. packaging was neat.,5,266,Pizza Junction,Mumbai,curry,2023-07-08,2023-07,5,18,6182,2.99
2023-08-15 12:33:00,user_1115,Taste was amazing. packaging was neat.,4,213,Wok & Roll,Bangalore,curry,2023-08-15,2023-08,1,12,6201,3.01
2023-10-08 02:50:00,user_1167,Portion size was generous. oil was excessive. rice was undercooked.,1,81,Spice Villa,Hyderabad,street food,2023-10-08,2023-10,6,2,6366,2.99
2023-09-03 10:06:00,user_466,Rice was undercooked. packaging was neat. dessert was fresh and tasty.,1,120,Urban Tadka,Hyderabad,pizza,2023-09-03,2023-09,6,10,6131,2.98
2023-08-12 04:49:00,user_228,Oil was excessive. gravy lacked flavor. food arrived cold.,2,402,Wok & Roll,Pune,pizza,2023-08-12,2023-08,5,4,6201,3.01
2023-09-07 20:17:00,user_157,Rice was undercooked. food arrived cold. taste was amazing.,3,87,Urban Tadka,Pune,pizza,2023-09-07,2023-09,3,20,6131,2.98
2023-09-13 12:26:00,user_230,Delivery was late. paneer curry was too salty.,5,293,Biryani Blues,Mumbai,south indian,2023-09-13,2023-09,2,12,6349,3.0
2023-04-03 12:48:00,user_1237,Paneer curry was too salty.,1,265,Spice Villa,Delhi,biryani,2023-04-03,2023-04,0,12,6366,2.99
2023-08-06 10:44:00,user_166,Paneer curry was too salty.,2,77,Urban Tadka,Bangalore,curry,2023-08-06,2023-08,6,10,6131,2.98
2023-03-05 08:07:00,user_1669,Dessert was fresh and tasty.,4,424,Pizza Junction,Kolkata,biryani,2023-03-05,2023-03,6,8,6182,2.99
2023-07-20 14:14:00,user_590,Portion size was generous.,5,189,Urban Tadka,Hyderabad,chinese,2023-07-20,2023-07,3,14,6131,2.98
2023-04-02 20:39:00,user_1222,Rice was undercooked.,4,123,Biryani Blues,Chennai,chinese,2023-04-02,2023-04,6,20,6349,3.0
2023-02-05 13:34:00,user_315,Gravy lacked flavor. fries were soggy. chicken biryani was perfectly cooked.,3,441,Urban Tadka,Bangalore,north indian,2023-02-05,2023-02,6,13,6131,2.98
2023-03-24 01:53:00,user_481,Fries were soggy. dessert was fresh and tasty.,1,215,The Hungry Fork,Kolkata,pizza,2023-03-24,2023-03,4,1,6185,3.02
2023-10-16 23:47:00,user_1588,Delivery was late.,5,467,Curry Nation,Bangalore,pizza,2023-10-16,2023-10,0,23,6394,2.99
2023-09-21 08:24:00,user_237,Portion size was generous. chicken biryani was perfectly cooked. food arrived cold.,2,133,Urban Tadka,Bangalore,street food,2023-09-21,2023-09,3,8,6131,2.98
2023-04-12 08:44:00,user_1766,Spices were well balanced.,2,410,The Hungry Fork,Hyderabad,street food,2023-04-12,2023-04,2,8,6185,3.02
2023-09-10 00:23:00,user_1732,Food arrived cold. chicken biryani was perfectly cooked. dessert was fresh and tasty.,5,52,The Hungry Fork,Pune,pizza,2023-09-10,2023-09,6,0,6185,3.02
2023-03-18 21:44:00,user_137,Food arrived cold. packaging was neat.,4,490,Wok & Roll,Pune,curry,2023-03-18,2023-03,5,21,6201,3.01
2023-09-10 21:12:00,user_854,Rice was undercooked. portion size was generous.,5,272,Curry Nation,Mumbai,biryani,2023-09-10,2023-09,6,21,6394,2.99
2023-01-13 19:47:00,user_355,Food arrived cold. chicken biryani was perfectly cooked. gravy lacked flavor.,2,384,Pizza Junction,Chennai,street food,2023-01-13,2023-01,4,19,6182,2.99
2023-08-06 23:40:00,user_816,Chicken biryani was perfectly cooked. fries were soggy.,1,76,Spice Villa,Mumbai,north indian,2023-08-06,2023-08,6,23,6366,2.99
2023-10-30 02:32:00,user_1322,Dessert was fresh and tasty.,2,267,Pizza Junction,Chennai,pizza,2023-10-30,2023-10,0,2,6182,2.99
2023-02-01 23:02:00,user_1624,Rice was undercooked. food arrived cold.,2,312,Wok & Roll,Kolkata,street food,2023-02-01,2023-02,2,23,6201,3.01
2023-01-29 15:58:00,user_625,Naan was rubbery.,2,449,Wok & Roll,Hyderabad,curry,2023-01-29,2023-01,6,15,6201,3.01
2023-04-02 23:49:00,user_683,Gravy lacked flavor.,1,0,Biryani Blues,Kolkata,chinese,2023-04-02,2023-04,6,23,6349,3.0
2023-01-29 16:14:00,user_517,Naan was rubbery. gravy lacked flavor.,3,397,Urban Tadka,Bangalore,street food,2023-01-29,2023-01,6,16,6131,2.98
2023-06-20 19:35:00,user_1493,Food spilled during delivery. naan was rubbery.,1,285,Urban Tadka,Hyderabad,north indian,2023-06-20,2023-06,1,19,6131,2.98
2023-10-20 00:00:00,user_141,Dessert was fresh and tasty. naan was rubbery. delivery was late.,1,474,Curry Nation,Hyderabad,street food,2023-10-20,2023-10,4,0,6394,2.99
2023-06-13 15:07:00,user_1405,Food arrived cold. gravy lacked flavor. rice was undercooked.,2,256,Urban Tadka,Bangalore,street food,2023-06-13,2023-06,1,15,6131,2.98
2023-09-30 07:11:00,user_547,Portion size was generous. packaging was neat. rice was undercooked.,2,139,Wok & Roll,Bangalore,south indian,2023-09-30,2023-09,5,7,6201,3.01
2023-05-08 09:16:00,user_1191,Spices were well balanced. gravy lacked flavor. packaging was neat.,2,180,Urban Tadka,Hyderabad,south indian,2023-05-08,2023-05,0,9,6131,2.98
2023-09-06 19:19:00,user_583,Food arrived cold.,2,353,Masala Magic,Bangalore,south indian,2023-09-06,2023-09,2,19,6192,2.96
2023-10-29 10:52:00,user_946,Taste was amazing.,5,441,Curry Nation,Mumbai,pizza,2023-10-29,2023-10,6,10,6394,2.99
2023-09-14 09:52:00,user_236,Food arrived cold. food spilled during delivery. fries were soggy.,4,344,Masala Magic,Hyderabad,north indian,2023-09-14,2023-09,3,9,6192,2.96
2023-02-08 04:45:00,user_651,Food arrived cold. oil was excessive.,1,19,Biryani Blues,Delhi,chinese,2023-02-08,2023-02,2,4,6349,3.0
2023-02-16 10:42:00,user_940,Fries were soggy. oil was excessive. naan was rubbery.,4,114,Masala Magic,Pune,south indian,2023-02-16,2023-02,3,10,6192,2.96
2023-03-14 16:25:00,user_133,Portion size was generous. food spilled during delivery. spices were well balanced.,4,303,Urban Tadka,Kolkata,chinese,2023-03-14,2023-03,1,16,6131,2.98
2023-06-21 10:32:00,user_210,Rice was undercooked. taste was amazing.,3,103,Masala Magic,Delhi,street food,2023-06-21,2023-06,2,10,6192,2.96
2023-04-13 17:20:00,user_1418,Spices were well balanced.,1,423,Masala Magic,Bangalore,pizza,2023-04-13,2023-04,3,17,6192,2.96
2023-01-11 15:11:00,user_166,Packaging was neat. taste was amazing.,5,317,Curry Nation,Bangalore,curry,2023-01-11,2023-01,2,15,6394,2.99
2023-01-13 00:25:00,user_1459,Naan was rubbery. fries were soggy. portion size was generous.,1,301,The Hungry Fork,Delhi,pizza,2023-01-13,2023-01,4,0,6185,3.02
2023-07-05 14:58:00,user_461,Gravy lacked flavor. naan was rubbery. food arrived cold.,3,208,Pizza Junction,Chennai,biryani,2023-07-05,2023-07,2,14,6182,2.99
2023-04-13 06:14:00,user_1973,Rice was undercooked.,4,52,Biryani Blues,Delhi,curry,2023-04-13,2023-04,3,6,6349,3.0
2023-05-21 15:19:00,user_916,Food arrived cold. fries were soggy. portion size was generous.,1,224,Biryani Blues,Bangalore,curry,2023-05-21,2023-05,6,15,6349,3.0
2023-04-08 23:24:00,user_567,Delivery was late. chicken biryani was perfectly cooked. gravy lacked flavor.,3,447,Spice Villa,Pune,biryani,2023-04-08,2023-04,5,23,6366,2.99
